url_path,views_total,views_unique
/antonioscalaunina/ANTI-FASc,2,2
/antonioscalaunina/ANTI-FASc/blob/main/src/Rupture_areas/Rupture_area_cells.m,2,1
/antonioscalaunina/ANTI-FASc/blob/main/utils/read_vtk_files_slip.m,2,1
/antonioscalaunina/ANTI-FASc/blob/main/bin/compile.m,1,1
/antonioscalaunina/ANTI-FASc/blob/main/bin/readme.txt,1,1
/antonioscalaunina/ANTI-FASc/blob/main/bin/run_Rupture_areas_OF.sh,1,1
/antonioscalaunina/ANTI-FASc/blob/main/bin/Rupture_areas_OF.m,1,1
/antonioscalaunina/ANTI-FASc/blob/main/preprocess/create_mesh_file.m,1,1
/antonioscalaunina/ANTI-FASc/blob/main/src/bash_scripts/run_homo.sh,1,1
/antonioscalaunina/ANTI-FASc/blob/main/src/k223d/k223d.f90,1,1
