url_path,views_total,views_unique
/antonioscalaunina/ANTI-FASc,2,2
/antonioscalaunina/ANTI-FASc/tree/main,2,1
/antonioscalaunina/ANTI-FASc/tree/main/src,2,1
/antonioscalaunina/ANTI-FASc/blob/main/bin/run_Rupture_areas_OF.sh,1,1
/antonioscalaunina/ANTI-FASc/blob/main/config_files/Mesh/MaK_mesh_15km.inp,1,1
/antonioscalaunina/ANTI-FASc/tree/main/bin,1,1
/antonioscalaunina/ANTI-FASc/tree/main/config_files,1,1
/antonioscalaunina/ANTI-FASc/tree/main/config_files/Mesh,1,1
/antonioscalaunina/ANTI-FASc/tree/main/src/Rupture_areas,1,1
/antonioscalaunina/ANTI-FASc/tree/main/utils,1,1
